lang	pool	kind	meta	value
ru	outcome.timeup.hard.pool	ENGLISH_LIKE	18	"It wasn’t luck.
Alignment."
ru	outcome.timeup.hard.pool	CYRILLIC_MISSING	19	"The moment slipped away,
but the record stayed."
ru	outcome.timeup.hard.pool	ENGLISH_LIKE	19	"The moment slipped away,
but the record stayed."
ru	outcome.timeup.hard.pool	CYRILLIC_MISSING	20	"You crossed fragile ground
and left the horizon unbroken."
ru	outcome.timeup.hard.pool	ENGLISH_LIKE	20	"You crossed fragile ground
and left the horizon unbroken."
ru	outcome.timeup.hard.pool	CYRILLIC_MISSING	21	"Nothing changed.
 Only your position did.
Not luck.
Alignment.
The moment passed"
ru	outcome.timeup.hard.pool	ENGLISH_LIKE	21	"Nothing changed.
 Only your position did.
Not luck.
Alignment.
The moment passed"
ru	outcome.timeup.hard.pool	CYRILLIC_MISSING	22	"The sun sank,
and shadow covered the world once again."
ru	outcome.timeup.hard.pool	ENGLISH_LIKE	22	"The sun sank,
and shadow covered the world once again."
ru	outcome.timeup.hard.pool	CYRILLIC_MISSING	23	"The last grains of sand fell,
and the story quietly came to a close."
ru	outcome.timeup.hard.pool	ENGLISH_LIKE	23	"The last grains of sand fell,
and the story quietly came to a close."
ru	outcome.timeup.hard.pool	CYRILLIC_MISSING	24	"The wind swept through,
and the footprints vanished without a trace."
ru	outcome.timeup.hard.pool	ENGLISH_LIKE	24	"The wind swept through,
and the footprints vanished without a trace."
ru	outcome.timeup.hard.pool	CYRILLIC_MISSING	25	"The tide came in,
What once had been there returned to the sea."
ru	outcome.timeup.hard.pool	ENGLISH_LIKE	25	"The tide came in,
What once had been there returned to the sea."
ru	outcome.timeup.hard.pool	CYRILLIC_MISSING	26	"Silence.
Only time passed through."
ru	outcome.timeup.hard.pool	ENGLISH_LIKE	26	"Silence.
Only time passed through."
ru	outcome.timeup.hard.pool	CYRILLIC_MISSING	27	"Victory and defeat 
are nothing more than grains of sand."
ru	outcome.timeup.hard.pool	ENGLISH_LIKE	27	"Victory and defeat 
are nothing more than grains of sand."
ru	outcome.timeup.hard.pool	CYRILLIC_MISSING	28	"The road goes on—or it ends.
Either way, it lies on the same earth."
ru	outcome.timeup.hard.pool	ENGLISH_LIKE	28	"The road goes on—or it ends.
Either way, it lies on the same earth."
ru	outcome.timeup.hard.pool	CYRILLIC_MISSING	29	"The season closed.
The land remained."
ru	outcome.timeup.hard.pool	ENGLISH_LIKE	29	"The season closed.
The land remained."
ru	outcome.timeup.hard.pool	CYRILLIC_MISSING	30	"The path The path remains.
Only your steps stopped."
ru	outcome.timeup.hard.pool	ENGLISH_LIKE	30	"The path The path remains.
Only your steps stopped."
ru	outcome.timeup.hard.pool	CYRILLIC_MISSING	31	"Your time ran out.
The sky didn’t."
ru	outcome.timeup.hard.pool	ENGLISH_LIKE	31	"Your time ran out.
The sky didn’t."
ru	outcome.timeup.hard.pool	CYRILLIC_MISSING	32	"It wasn’t rejection.
Only silence."
ru	outcome.timeup.hard.pool	ENGLISH_LIKE	32	"It wasn’t rejection.
Only silence."
ru	outcome.timeup.hard.pool	CYRILLIC_MISSING	33	"The world is still intact.
You can return—changed."
ru	outcome.timeup.hard.pool	ENGLISH_LIKE	33	"The world is still intact.
You can return—changed."
ru	outcome.timeup.hard.pool	CYRILLIC_MISSING	34	"The season ended.
The forest remains."
ru	outcome.timeup.hard.pool	ENGLISH_LIKE	34	"The season ended.
The forest remains."
ru	outcome.timeup.hard.pool	CYRILLIC_MISSING	35	"The distance was closing.
Time kept its rhythm."
ru	outcome.timeup.hard.pool	ENGLISH_LIKE	35	"The distance was closing.
Time kept its rhythm."
ru	outcome.timeup.hard.pool	CYRILLIC_MISSING	36	"Your time came to a halt.
The sky kept moving."
ru	outcome.timeup.hard.pool	ENGLISH_LIKE	36	"Your time came to a halt.
The sky kept moving."
ru	outcome.timeup.hard.pool	CYRILLIC_MISSING	37	"Not rejection
Just silence."
ru	outcome.timeup.hard.pool	ENGLISH_LIKE	37	"Not rejection
Just silence."
ru	outcome.timeup.hard.pool	CYRILLIC_MISSING	38	"The path is still here.
You can come back—changed."
ru	outcome.timeup.hard.pool	ENGLISH_LIKE	38	"The path is still here.
You can come back—changed."
