lang	pool	kind	meta	value
sa	outcome.timeup.hard.pool	DEVANAGARI_MISSING	17	"Nothing changed.
Only your position did."
sa	outcome.timeup.hard.pool	ENGLISH_LIKE	17	"Nothing changed.
Only your position did."
sa	outcome.timeup.hard.pool	DEVANAGARI_MISSING	18	"It wasn’t luck.
Alignment."
sa	outcome.timeup.hard.pool	ENGLISH_LIKE	18	"It wasn’t luck.
Alignment."
sa	outcome.timeup.hard.pool	DEVANAGARI_MISSING	19	"The moment slipped away,
but the record stayed."
sa	outcome.timeup.hard.pool	ENGLISH_LIKE	19	"The moment slipped away,
but the record stayed."
sa	outcome.timeup.hard.pool	DEVANAGARI_MISSING	20	"You crossed fragile ground
and left the horizon unbroken."
sa	outcome.timeup.hard.pool	ENGLISH_LIKE	20	"You crossed fragile ground
and left the horizon unbroken."
sa	outcome.timeup.hard.pool	DEVANAGARI_MISSING	21	"Nothing changed.
 Only your position did.
Not luck.
Alignment.
The moment passed.
The record remains."
sa	outcome.timeup.hard.pool	ENGLISH_LIKE	21	"Nothing changed.
 Only your position did.
Not luck.
Alignment.
The moment passed.
The record remains."
sa	outcome.timeup.hard.pool	DEVANAGARI_MISSING	22	"The sun sank,
and shadow covered the world once again."
sa	outcome.timeup.hard.pool	ENGLISH_LIKE	22	"The sun sank,
and shadow covered the world once again."
sa	outcome.timeup.hard.pool	DEVANAGARI_MISSING	23	"The last grains of sand fell,
and the story quietly came to a close."
sa	outcome.timeup.hard.pool	ENGLISH_LIKE	23	"The last grains of sand fell,
and the story quietly came to a close."
sa	outcome.timeup.hard.pool	DEVANAGARI_MISSING	24	"The wind swept through,
and the footprints vanished without a trace."
sa	outcome.timeup.hard.pool	ENGLISH_LIKE	24	"The wind swept through,
and the footprints vanished without a trace."
sa	outcome.timeup.hard.pool	DEVANAGARI_MISSING	25	"The tide came in,
What once had been there returned to the sea."
sa	outcome.timeup.hard.pool	ENGLISH_LIKE	25	"The tide came in,
What once had been there returned to the sea."
sa	outcome.timeup.hard.pool	DEVANAGARI_MISSING	26	"Silence.
Only time passed through."
sa	outcome.timeup.hard.pool	ENGLISH_LIKE	26	"Silence.
Only time passed through."
sa	outcome.timeup.hard.pool	DEVANAGARI_MISSING	27	"Victory and defeat 
are nothing more than grains of sand."
sa	outcome.timeup.hard.pool	ENGLISH_LIKE	27	"Victory and defeat 
are nothing more than grains of sand."
sa	outcome.timeup.hard.pool	DEVANAGARI_MISSING	28	"The road goes on—or it ends.
Either way, it lies on the same earth."
sa	outcome.timeup.hard.pool	ENGLISH_LIKE	28	"The road goes on—or it ends.
Either way, it lies on the same earth."
sa	outcome.timeup.hard.pool	DEVANAGARI_MISSING	29	"The season closed.
The land remained."
sa	outcome.timeup.hard.pool	ENGLISH_LIKE	29	"The season closed.
The land remained."
sa	outcome.timeup.hard.pool	DEVANAGARI_MISSING	30	"The path The path remains.
Only your steps stopped."
sa	outcome.timeup.hard.pool	ENGLISH_LIKE	30	"The path The path remains.
Only your steps stopped."
sa	outcome.timeup.hard.pool	DEVANAGARI_MISSING	31	"Your time ran out.
The sky didn’t."
sa	outcome.timeup.hard.pool	ENGLISH_LIKE	31	"Your time ran out.
The sky didn’t."
sa	outcome.timeup.hard.pool	DEVANAGARI_MISSING	32	"It wasn’t rejection.
Only silence."
sa	outcome.timeup.hard.pool	ENGLISH_LIKE	32	"It wasn’t rejection.
Only silence."
sa	outcome.timeup.hard.pool	DEVANAGARI_MISSING	33	"The world is still intact.
You can return—changed."
sa	outcome.timeup.hard.pool	ENGLISH_LIKE	33	"The world is still intact.
You can return—changed."
sa	outcome.timeup.hard.pool	DEVANAGARI_MISSING	34	"The season ended.
The forest remains."
sa	outcome.timeup.hard.pool	ENGLISH_LIKE	34	"The season ended.
The forest remains."
sa	outcome.timeup.hard.pool	DEVANAGARI_MISSING	35	"The distance was closing.
Time kept its rhythm."
sa	outcome.timeup.hard.pool	ENGLISH_LIKE	35	"The distance was closing.
Time kept its rhythm."
sa	outcome.timeup.hard.pool	DEVANAGARI_MISSING	36	"Your time came to a halt.
The sky kept moving."
sa	outcome.timeup.hard.pool	ENGLISH_LIKE	36	"Your time came to a halt.
The sky kept moving."
sa	outcome.timeup.hard.pool	DEVANAGARI_MISSING	37	"Not rejection
Just silence."
sa	outcome.timeup.hard.pool	ENGLISH_LIKE	37	"Not rejection
Just silence."
sa	outcome.timeup.hard.pool	DEVANAGARI_MISSING	38	"The path is still here.
You can come back—changed."
sa	outcome.timeup.hard.pool	ENGLISH_LIKE	38	"The path is still here.
You can come back—changed."
