lang	kind	key	value
is	ENGLISH_LIKE	commands.quotefavorite_book_success_o_afe31501	/quoteFavorite book success    - open SUCCESS chapter
is	ENGLISH_LIKE	commands.success_normal_en_the_obstac_b627a544	【SUCCESS / Normal / en】\nThe obstacle is the way.
is	ENGLISH_LIKE	commands.time_up_bc0cd646	TIME UP
is	ENGLISH_LIKE	ui.menu.legacy.toc.message	===== TreasureRun Menu =====\nOpen the rule book from your hotbar to read the rules.
is	ENGLISH_LIKE	ui.menu.page.contents.rulesItem	1) Rules
is	ENGLISH_LIKE	ui.menu.page.contents.savedOn	Saved on SUCCESS / TIME_UP
is	ENGLISH_LIKE	ui.menu.page.contents.tipsItem	2) Tips
is	ENGLISH_LIKE	ui.menu.page.note.bookFormat	Minecraft books cannot switch tabs by clicking, so sections are shown as pages.
is	ENGLISH_LIKE	ui.quote.legend.success	= Success / Cleared
is	ENGLISH_LIKE	ui.quote.legend.timeUp	= Time up
is	ENGLISH_LIKE	ui.labels.outcome.success	SUCCESS
is	ENGLISH_LIKE	ui.labels.outcome.timeUp	TIME UP
is	ENGLISH_LIKE	ui.labels.page	Page {current}/{total}
is	ENGLISH_LIKE	ui.labels.tabs	Tabs
is	JP_CJK_LIKE	game.auto.backup_cfe9e6cf	🌊 Backup 海探索で海を検出しました
is	JP_CJK_LIKE	game.auto.text_e096c9a4	&6特製エメラルド
is	JP_CJK_LIKE	game.auto.dj_onalltreasurescollected_a871afdd	DJイベントはすでに実行中のため、onAllTreasuresCollected をスキップしました。
is	JP_CJK_LIKE	game.auto.text_cc353737	全ての宝物を発見しました！
is	JP_CJK_LIKE	game.auto.congratulations_38fd1594	§6Congratulations! 全ての宝物を見つけました！
is	JP_CJK_LIKE	commands.text_2bf42ec8	このコマンドはプレイヤーのみが実行できます。
is	JP_CJK_LIKE	commands.text_2bf42ec8_18	このコマンドはプレイヤーのみが実行できます。
is	JP_CJK_LIKE	commands.3_3d5021f7	スペシャルエメラルドの作成には、ダイヤモンドが3個必要です。
is	JP_CJK_LIKE	commands.text_e096c9a4	&6特製エメラルド
is	JP_CJK_LIKE	commands.3_71b78a44	ダイヤモンド3個でスペシャルエメラルドを作成しました！
is	JP_CJK_LIKE	commands.text_3030fd61	プレイヤーのみ実行できます
is	JP_CJK_LIKE	commands.op_10caf0f6	権限がありません（OP限定）
is	JP_CJK_LIKE	commands.rank_1_2_3_demo_d87f40da	使い方: /rank <1|2|3|demo>
is	JP_CJK_LIKE	commands.rank_1_2_3_demo_4f3e3084	数字で入力してください: /rank <1|2|3|demo>
is	JP_CJK_LIKE	commands.1_3_rank_1_2_3_7f459bd0	1〜3だけ使えます: /rank <1|2|3>
is	JP_CJK_LIKE	commands.db_e5d54fbd	の演出だけ発動しました（ランキング/DBは変更なし）
is	JP_CJK_LIKE	commands.text_bed3daf7	このコマンドはプレイヤーのみ実行できます。
is	JP_CJK_LIKE	commands.treasurerun_bcef4fe9	[TreasureRun] ステージ管理が初期化されていません。
is	JP_CJK_LIKE	commands.text_287fa0f1	個の難易度ブロックを片付けました。
is	JP_CJK_LIKE	commands.text_44a99db9	このコマンドはプレイヤーからのみ実行できます。
is	JP_CJK_LIKE	commands.text_fd02f248	制限時間:
is	JP_CJK_LIKE	commands.text_f166cc04	§a宝探しゲーム開始！ 難易度:
is	JP_CJK_LIKE	commands.text_2281b097	個のチェストを生成しました。宝物は
is	JP_CJK_LIKE	items.text_7567bb35	特製エメラルドのレシピを登録しました。
is	JP_CJK_LIKE	items.text_7a04254b	&e特製リンゴ
is	JP_CJK_LIKE	items.text_e8d4013d	特製リンゴのレシピを登録しました。
is	JP_CJK_LIKE	items.text_e42912c7	&7特製鉄ブロック
is	JP_CJK_LIKE	items.text_c89dea57	特製鉄ブロックのレシピを登録しました。
it	ENGLISH_LIKE	favorites.auto.favorite_saved_sneak_rightcl_7a73eb4f	★ Favorite saved! (Sneak+RightClick)
it	ENGLISH_LIKE	commands.quotefavorite_book_success_o_afe31501	/quoteFavorite book success    - open SUCCESS chapter
it	ENGLISH_LIKE	commands.success_normal_en_the_obstac_b627a544	【SUCCESS / Normal / en】\nThe obstacle is the way.
it	ENGLISH_LIKE	commands.time_up_bc0cd646	TIME UP
it	ENGLISH_LIKE	ui.menu.legacy.toc.message	===== TreasureRun Menu =====\nOpen the rule book from your hotbar to read the rules.
it	ENGLISH_LIKE	ui.menu.page.contents.rulesItem	1) Rules
it	ENGLISH_LIKE	ui.menu.page.contents.savedOn	Saved on SUCCESS / TIME_UP
it	ENGLISH_LIKE	ui.menu.page.contents.tipsItem	2) Tips
it	ENGLISH_LIKE	ui.menu.page.note.bookFormat	Minecraft books cannot switch tabs by clicking, so sections are shown as pages.
it	ENGLISH_LIKE	ui.quote.legend.success	= Success / Cleared
it	ENGLISH_LIKE	ui.quote.legend.timeUp	= Time up
it	ENGLISH_LIKE	ui.labels.outcome.success	SUCCESS
it	ENGLISH_LIKE	ui.labels.outcome.timeUp	TIME UP
it	ENGLISH_LIKE	ui.labels.page	Page {current}/{total}
it	ENGLISH_LIKE	ui.labels.tabs	Tabs
it	JP_CJK_LIKE	game.auto.backup_cfe9e6cf	🌊 Backup 海探索で海を検出しました
it	JP_CJK_LIKE	game.auto.text_e096c9a4	&6特製エメラルド
it	JP_CJK_LIKE	game.auto.dj_onalltreasurescollected_a871afdd	DJイベントはすでに実行中のため、onAllTreasuresCollected をスキップしました。
it	JP_CJK_LIKE	game.auto.text_cc353737	全ての宝物を発見しました！
it	JP_CJK_LIKE	game.auto.congratulations_38fd1594	§6Congratulations! 全ての宝物を見つけました！
it	JP_CJK_LIKE	commands.text_2bf42ec8	このコマンドはプレイヤーのみが実行できます。
it	JP_CJK_LIKE	commands.text_2bf42ec8_18	このコマンドはプレイヤーのみが実行できます。
it	JP_CJK_LIKE	commands.3_3d5021f7	スペシャルエメラルドの作成には、ダイヤモンドが3個必要です。
it	JP_CJK_LIKE	commands.text_e096c9a4	&6特製エメラルド
it	JP_CJK_LIKE	commands.3_71b78a44	ダイヤモンド3個でスペシャルエメラルドを作成しました！
it	JP_CJK_LIKE	commands.text_3030fd61	プレイヤーのみ実行できます
it	JP_CJK_LIKE	commands.op_10caf0f6	権限がありません（OP限定）
it	JP_CJK_LIKE	commands.rank_1_2_3_demo_d87f40da	使い方: /rank <1|2|3|demo>
it	JP_CJK_LIKE	commands.rank_1_2_3_demo_4f3e3084	数字で入力してください: /rank <1|2|3|demo>
it	JP_CJK_LIKE	commands.1_3_rank_1_2_3_7f459bd0	1〜3だけ使えます: /rank <1|2|3>
it	JP_CJK_LIKE	commands.db_e5d54fbd	の演出だけ発動しました（ランキング/DBは変更なし）
it	JP_CJK_LIKE	commands.text_bed3daf7	このコマンドはプレイヤーのみ実行できます。
it	JP_CJK_LIKE	commands.treasurerun_bcef4fe9	[TreasureRun] ステージ管理が初期化されていません。
it	JP_CJK_LIKE	commands.text_287fa0f1	個の難易度ブロックを片付けました。
it	JP_CJK_LIKE	commands.text_44a99db9	このコマンドはプレイヤーからのみ実行できます。
it	JP_CJK_LIKE	commands.text_fd02f248	制限時間:
it	JP_CJK_LIKE	commands.text_f166cc04	§a宝探しゲーム開始！ 難易度:
it	JP_CJK_LIKE	commands.text_2281b097	個のチェストを生成しました。宝物は
it	JP_CJK_LIKE	items.text_7567bb35	特製エメラルドのレシピを登録しました。
it	JP_CJK_LIKE	items.text_7a04254b	&e特製リンゴ
it	JP_CJK_LIKE	items.text_e8d4013d	特製リンゴのレシピを登録しました。
it	JP_CJK_LIKE	items.text_e42912c7	&7特製鉄ブロック
it	JP_CJK_LIKE	items.text_c89dea57	特製鉄ブロックのレシピを登録しました。
ja	ENGLISH_LIKE	favorites.auto.favorite_saved_sneak_rightcl_7a73eb4f	★ Favorite saved! (Sneak+RightClick)
ja	ENGLISH_LIKE	commands.quotefavorite_book_success_o_afe31501	/quoteFavorite book success    - open SUCCESS chapter
ja	ENGLISH_LIKE	commands.success_normal_en_the_obstac_b627a544	【SUCCESS / Normal / en】\nThe obstacle is the way.
ja	ENGLISH_LIKE	commands.time_up_bc0cd646	TIME UP
ja	ENGLISH_LIKE	ui.menu.legacy.toc.message	===== TreasureRun Menu =====\nOpen the rule book from your hotbar to read the rules.
ja	ENGLISH_LIKE	ui.menu.page.contents.rulesItem	1) Rules
ja	ENGLISH_LIKE	ui.menu.page.contents.savedOn	Saved on SUCCESS / TIME_UP
ja	ENGLISH_LIKE	ui.menu.page.contents.tipsItem	2) Tips
ja	ENGLISH_LIKE	ui.menu.page.note.bookFormat	Minecraft books cannot switch tabs by clicking, so sections are shown as pages.
ja	ENGLISH_LIKE	ui.quote.legend.success	= Success / Cleared
ja	ENGLISH_LIKE	ui.quote.legend.timeUp	= Time up
ja	ENGLISH_LIKE	ui.labels.outcome.success	SUCCESS
ja	ENGLISH_LIKE	ui.labels.outcome.timeUp	TIME UP
ja	ENGLISH_LIKE	ui.labels.page	Page {current}/{total}
ja	ENGLISH_LIKE	ui.labels.tabs	Tabs
ja	JP_CJK_LIKE	outcome.notice.timeUpGameOver	時間切れです。ゲームオーバーです。
ja	JP_CJK_LIKE	outcome.notice.retryGuide	別のルートでもう一度挑戦してみてください。
ja	JP_CJK_LIKE	game.difficulty.easy	&aかんたん
ja	JP_CJK_LIKE	game.difficulty.normal	&eふつう
ja	JP_CJK_LIKE	game.difficulty.hard	&cむずかしい
ja	JP_CJK_LIKE	game.gameStart	['&6========== &eTreasureRun &6==========', '&7難易度: &f{difficulty}', '&7制限時間: &f{timeLimit}秒', '&7総宝箱数: &f{totalChests}', '&7財宝宝箱: &f{treasureChests}', '&7その他宝箱: &f{otherChests}', '&7倍率: &f{xMultiplie
ja	JP_CJK_LIKE	game.gameStartTitle.subtitle	&7時間内に宝箱を探そう！
ja	JP_CJK_LIKE	game.timeWarning	['&e残り時間: &f{seconds}秒']
ja	JP_CJK_LIKE	game.gameEndSuccess	['&a財宝をすべて回収しました！', '&7最終スコア: &f{score}']
ja	JP_CJK_LIKE	game.gameEndFail	['&c時間切れ！', '&7最終スコア: &f{score}']
ja	JP_CJK_LIKE	game.rank.header	&6=== ランキング ===
ja	JP_CJK_LIKE	game.rank.line	&e{rank}位 &f{player} &7- &b{score}
ja	JP_CJK_LIKE	game.auto.backup_cfe9e6cf	🌊 Backup 海探索で海を検出しました
ja	JP_CJK_LIKE	game.auto.text_e096c9a4	&6特製エメラルド
ja	JP_CJK_LIKE	game.auto.dj_onalltreasurescollected_a871afdd	DJイベントはすでに実行中のため、onAllTreasuresCollected をスキップしました。
ja	JP_CJK_LIKE	game.auto.text_cc353737	全ての宝物を発見しました！
ja	JP_CJK_LIKE	game.auto.congratulations_38fd1594	§6Congratulations! 全ての宝物を見つけました！
ja	JP_CJK_LIKE	favorites.chapter.back	目次へ戻る
ja	JP_CJK_LIKE	favorites.chapter.count	{count} 件
ja	JP_CJK_LIKE	favorites.chapter.empty	この章にはまだ保存された言葉がありません
ja	JP_CJK_LIKE	favorites.chapter.otherSub	その他
ja	JP_CJK_LIKE	favorites.chapter.rereadBook	読み返し本
ja	JP_CJK_LIKE	favorites.chapter.successSub	成功時に保存した言葉
ja	JP_CJK_LIKE	favorites.chapter.successTitle	成功
ja	JP_CJK_LIKE	favorites.chapter.successTpl1	成功時に保存した言葉
ja	JP_CJK_LIKE	favorites.chapter.successTpl2	クリアした瞬間に残した記録
ja	JP_CJK_LIKE	favorites.chapter.timeupSub	時間切れ時に保存した言葉
ja	JP_CJK_LIKE	favorites.chapter.timeupTitle	時間切れ
ja	JP_CJK_LIKE	favorites.chapter.timeupTpl1	時間切れ時に保存した言葉
ja	JP_CJK_LIKE	favorites.chapter.timeupTpl2	タイマーが尽きた瞬間の記録
ja	JP_CJK_LIKE	favorites.cover.badge	TreasureRun お気に入り
ja	JP_CJK_LIKE	favorites.cover.countLabel	保存数: {count}
ja	JP_CJK_LIKE	favorites.cover.head	お気に入りアーカイブ
ja	JP_CJK_LIKE	favorites.cover.hint	/quoteFavorite latest または /quoteFavorite list を使えます
ja	JP_CJK_LIKE	favorites.cover.openToc	目次を開く
ja	JP_CJK_LIKE	favorites.cover.reread	読み返し
ja	JP_CJK_LIKE	favorites.cover.sub	あなたのプレイ中に保存した言葉をまとめた本です
ja	JP_CJK_LIKE	favorites.empty.head	まだお気に入りはありません
ja	JP_CJK_LIKE	favorites.empty.noFav	まだ保存されたお気に入りはありません。
ja	JP_CJK_LIKE	favorites.empty.noFavSub	まずは一行保存して、あなただけのアーカイブを始めましょう
ja	JP_CJK_LIKE	favorites.empty.reread	まだ読み返せる言葉はありません。
ja	JP_CJK_LIKE	favorites.empty.rereadBook	まだ読み返し用の本はありません。
ja	JP_CJK_LIKE	favorites.empty.saveHow	お気に入りの保存方法
ja	JP_CJK_LIKE	favorites.empty.saveHow1	/quoteFavorite latest を使う
ja	JP_CJK_LIKE	favorites.empty.saveHow2	または、ルールブックをしゃがみながら右クリックする
ja	JP_CJK_LIKE	favorites.empty.saveLatest	最新の一行を保存する
ja	JP_CJK_LIKE	favorites.empty.sub	このアーカイブはまだ空です
ja	JP_CJK_LIKE	favorites.empty.tryNow	保存したあとに、もう一度この本を開いてください
ja	JP_CJK_LIKE	favorites.remove	削除
ja	JP_CJK_LIKE	favorites.reread.head	保存した言葉の読み返し
ko	ENGLISH_LIKE	favorites.auto.favorite_saved_sneak_rightcl_7a73eb4f	★ Favorite saved! (Sneak+RightClick)
ko	ENGLISH_LIKE	commands.quotefavorite_book_success_o_afe31501	/quoteFavorite book success    - open SUCCESS chapter
ko	ENGLISH_LIKE	commands.success_normal_en_the_obstac_b627a544	【SUCCESS / Normal / en】\nThe obstacle is the way.
ko	ENGLISH_LIKE	commands.time_up_bc0cd646	TIME UP
ko	ENGLISH_LIKE	ui.menu.legacy.toc.message	===== TreasureRun Menu =====\nOpen the rule book from your hotbar to read the rules.
ko	ENGLISH_LIKE	ui.menu.page.contents.rulesItem	1) Rules
ko	ENGLISH_LIKE	ui.menu.page.contents.savedOn	Saved on SUCCESS / TIME_UP
ko	ENGLISH_LIKE	ui.menu.page.contents.tipsItem	2) Tips
ko	ENGLISH_LIKE	ui.menu.page.note.bookFormat	Minecraft books cannot switch tabs by clicking, so sections are shown as pages.
ko	ENGLISH_LIKE	ui.quote.legend.success	= Success / Cleared
ko	ENGLISH_LIKE	ui.quote.legend.timeUp	= Time up
ko	ENGLISH_LIKE	ui.labels.outcome.success	SUCCESS
ko	ENGLISH_LIKE	ui.labels.outcome.timeUp	TIME UP
ko	ENGLISH_LIKE	ui.labels.page	Page {current}/{total}
ko	ENGLISH_LIKE	ui.labels.tabs	Tabs
ko	JP_CJK_LIKE	game.auto.backup_cfe9e6cf	🌊 Backup 海探索で海を検出しました
ko	JP_CJK_LIKE	game.auto.text_e096c9a4	&6特製エメラルド
ko	JP_CJK_LIKE	game.auto.dj_onalltreasurescollected_a871afdd	DJイベントはすでに実行中のため、onAllTreasuresCollected をスキップしました。
ko	JP_CJK_LIKE	game.auto.text_cc353737	全ての宝物を発見しました！
ko	JP_CJK_LIKE	game.auto.congratulations_38fd1594	§6Congratulations! 全ての宝物を見つけました！
ko	JP_CJK_LIKE	commands.text_2bf42ec8	このコマンドはプレイヤーのみが実行できます。
ko	JP_CJK_LIKE	commands.text_2bf42ec8_18	このコマンドはプレイヤーのみが実行できます。
ko	JP_CJK_LIKE	commands.3_3d5021f7	スペシャルエメラルドの作成には、ダイヤモンドが3個必要です。
ko	JP_CJK_LIKE	commands.text_e096c9a4	&6特製エメラルド
ko	JP_CJK_LIKE	commands.3_71b78a44	ダイヤモンド3個でスペシャルエメラルドを作成しました！
ko	JP_CJK_LIKE	commands.text_3030fd61	プレイヤーのみ実行できます
ko	JP_CJK_LIKE	commands.op_10caf0f6	権限がありません（OP限定）
ko	JP_CJK_LIKE	commands.rank_1_2_3_demo_d87f40da	使い方: /rank <1|2|3|demo>
ko	JP_CJK_LIKE	commands.rank_1_2_3_demo_4f3e3084	数字で入力してください: /rank <1|2|3|demo>
ko	JP_CJK_LIKE	commands.1_3_rank_1_2_3_7f459bd0	1〜3だけ使えます: /rank <1|2|3>
ko	JP_CJK_LIKE	commands.db_e5d54fbd	の演出だけ発動しました（ランキング/DBは変更なし）
ko	JP_CJK_LIKE	commands.text_bed3daf7	このコマンドはプレイヤーのみ実行できます。
ko	JP_CJK_LIKE	commands.treasurerun_bcef4fe9	[TreasureRun] ステージ管理が初期化されていません。
ko	JP_CJK_LIKE	commands.text_287fa0f1	個の難易度ブロックを片付けました。
ko	JP_CJK_LIKE	commands.text_44a99db9	このコマンドはプレイヤーからのみ実行できます。
ko	JP_CJK_LIKE	commands.text_fd02f248	制限時間:
ko	JP_CJK_LIKE	commands.text_f166cc04	§a宝探しゲーム開始！ 難易度:
ko	JP_CJK_LIKE	commands.text_2281b097	個のチェストを生成しました。宝物は
ko	JP_CJK_LIKE	items.text_7567bb35	特製エメラルドのレシピを登録しました。
ko	JP_CJK_LIKE	items.text_7a04254b	&e特製リンゴ
ko	JP_CJK_LIKE	items.text_e8d4013d	特製リンゴのレシピを登録しました。
ko	JP_CJK_LIKE	items.text_e42912c7	&7特製鉄ブロック
ko	JP_CJK_LIKE	items.text_c89dea57	特製鉄ブロックのレシピを登録しました。
la	ENGLISH_LIKE	favorites.auto.favorite_saved_sneak_rightcl_7a73eb4f	★ Favorite saved! (Sneak+RightClick)
la	ENGLISH_LIKE	commands.quotefavorite_book_success_o_afe31501	/quoteFavorite book success    - open SUCCESS chapter
la	ENGLISH_LIKE	commands.success_normal_en_the_obstac_b627a544	【SUCCESS / Normal / en】\nThe obstacle is the way.
la	ENGLISH_LIKE	commands.time_up_bc0cd646	TIME UP
la	ENGLISH_LIKE	ui.menu.legacy.toc.message	===== TreasureRun Menu =====\nOpen the rule book from your hotbar to read the rules.
la	ENGLISH_LIKE	ui.menu.page.contents.rulesItem	1) Rules
la	ENGLISH_LIKE	ui.menu.page.contents.savedOn	Saved on SUCCESS / TIME_UP
la	ENGLISH_LIKE	ui.menu.page.contents.tipsItem	2) Tips
la	ENGLISH_LIKE	ui.menu.page.note.bookFormat	Minecraft books cannot switch tabs by clicking, so sections are shown as pages.
la	ENGLISH_LIKE	ui.quote.legend.success	= Success / Cleared
la	ENGLISH_LIKE	ui.quote.legend.timeUp	= Time up
la	ENGLISH_LIKE	ui.labels.outcome.success	SUCCESS
la	ENGLISH_LIKE	ui.labels.outcome.timeUp	TIME UP
la	ENGLISH_LIKE	ui.labels.page	Page {current}/{total}
la	ENGLISH_LIKE	ui.labels.tabs	Tabs
la	JP_CJK_LIKE	game.auto.backup_cfe9e6cf	🌊 Backup 海探索で海を検出しました
la	JP_CJK_LIKE	game.auto.text_e096c9a4	&6特製エメラルド
la	JP_CJK_LIKE	game.auto.dj_onalltreasurescollected_a871afdd	DJイベントはすでに実行中のため、onAllTreasuresCollected をスキップしました。
la	JP_CJK_LIKE	game.auto.text_cc353737	全ての宝物を発見しました！
la	JP_CJK_LIKE	game.auto.congratulations_38fd1594	§6Congratulations! 全ての宝物を見つけました！
la	JP_CJK_LIKE	commands.text_2bf42ec8	このコマンドはプレイヤーのみが実行できます。
la	JP_CJK_LIKE	commands.text_2bf42ec8_18	このコマンドはプレイヤーのみが実行できます。
la	JP_CJK_LIKE	commands.3_3d5021f7	スペシャルエメラルドの作成には、ダイヤモンドが3個必要です。
la	JP_CJK_LIKE	commands.text_e096c9a4	&6特製エメラルド
la	JP_CJK_LIKE	commands.3_71b78a44	ダイヤモンド3個でスペシャルエメラルドを作成しました！
la	JP_CJK_LIKE	commands.text_3030fd61	プレイヤーのみ実行できます
la	JP_CJK_LIKE	commands.op_10caf0f6	権限がありません（OP限定）
la	JP_CJK_LIKE	commands.rank_1_2_3_demo_d87f40da	使い方: /rank <1|2|3|demo>
la	JP_CJK_LIKE	commands.rank_1_2_3_demo_4f3e3084	数字で入力してください: /rank <1|2|3|demo>
la	JP_CJK_LIKE	commands.1_3_rank_1_2_3_7f459bd0	1〜3だけ使えます: /rank <1|2|3>
la	JP_CJK_LIKE	commands.db_e5d54fbd	の演出だけ発動しました（ランキング/DBは変更なし）
la	JP_CJK_LIKE	commands.text_bed3daf7	このコマンドはプレイヤーのみ実行できます。
la	JP_CJK_LIKE	commands.treasurerun_bcef4fe9	[TreasureRun] ステージ管理が初期化されていません。
la	JP_CJK_LIKE	commands.text_287fa0f1	個の難易度ブロックを片付けました。
la	JP_CJK_LIKE	commands.text_44a99db9	このコマンドはプレイヤーからのみ実行できます。
la	JP_CJK_LIKE	commands.text_fd02f248	制限時間:
la	JP_CJK_LIKE	commands.text_f166cc04	§a宝探しゲーム開始！ 難易度:
la	JP_CJK_LIKE	commands.text_2281b097	個のチェストを生成しました。宝物は
la	JP_CJK_LIKE	items.text_7567bb35	特製エメラルドのレシピを登録しました。
la	JP_CJK_LIKE	items.text_7a04254b	&e特製リンゴ
la	JP_CJK_LIKE	items.text_e8d4013d	特製リンゴのレシピを登録しました。
la	JP_CJK_LIKE	items.text_e42912c7	&7特製鉄ブロック
la	JP_CJK_LIKE	items.text_c89dea57	特製鉄ブロックのレシピを登録しました。
lzh	MISSING_VISIBLE	commands.1_3_rank_1_2_3_7f459bd0	
lzh	MISSING_VISIBLE	commands.3_3d5021f7	
lzh	MISSING_VISIBLE	commands.3_71b78a44	
lzh	MISSING_VISIBLE	commands.db_e5d54fbd	
lzh	MISSING_VISIBLE	commands.op_10caf0f6	
lzh	MISSING_VISIBLE	commands.quotefavorite_book_open_cata_055de855	
lzh	MISSING_VISIBLE	commands.quotefavorite_book_other_ope_bdcbafba	
lzh	MISSING_VISIBLE	commands.quotefavorite_book_success_o_afe31501	
lzh	MISSING_VISIBLE	commands.quotefavorite_book_timeup_op_08b799b0	
lzh	MISSING_VISIBLE	commands.quotefavorite_book_toc_open__c7d02ede	
lzh	MISSING_VISIBLE	commands.rank_1_2_3_demo_4f3e3084	
lzh	MISSING_VISIBLE	commands.rank_1_2_3_demo_d87f40da	
lzh	MISSING_VISIBLE	commands.success_normal_en_the_obstac_b627a544	
lzh	MISSING_VISIBLE	commands.text_2281b097	
lzh	MISSING_VISIBLE	commands.text_287fa0f1	
lzh	MISSING_VISIBLE	commands.text_2bf42ec8	
lzh	MISSING_VISIBLE	commands.text_2bf42ec8_18	
lzh	MISSING_VISIBLE	commands.text_3030fd61	
lzh	MISSING_VISIBLE	commands.text_44a99db9	
lzh	MISSING_VISIBLE	commands.text_bed3daf7	
lzh	MISSING_VISIBLE	commands.text_e096c9a4	
lzh	MISSING_VISIBLE	commands.text_f166cc04	
lzh	MISSING_VISIBLE	commands.text_fd02f248	
lzh	MISSING_VISIBLE	commands.time_up_bc0cd646	
lzh	MISSING_VISIBLE	commands.treasurerun_bcef4fe9	
lzh	MISSING_VISIBLE	favorites.auto.favorite_saved_sneak_rightcl_7a73eb4f	
lzh	MISSING_VISIBLE	favorites.auto.no_text_b87d9ee6	
lzh	MISSING_VISIBLE	favorites.auto.order_by_created_at_desc_lim_f22988c0	
lzh	MISSING_VISIBLE	favorites.auto.player_uuid_quote_hash_outco_49f06b31	
lzh	MISSING_VISIBLE	favorites.auto.treasurerun_favorites_0c778ce1	
lzh	MISSING_VISIBLE	favorites.auto.treasurerun_favorites_templa_a0a4bf2e	
lzh	MISSING_VISIBLE	favorites.auto.values_643f4d2f	
lzh	MISSING_VISIBLE	favorites.auto.where_player_uuid_53558ea9	
lzh	MISSING_VISIBLE	favorites.auto.where_player_uuid_and_id_f4a80773	
lzh	MISSING_VISIBLE	favorites.auto.where_player_uuid_and_quote__36106f85	
lzh	MISSING_VISIBLE	favorites.auto.where_player_uuid_and_quote__81bcaee5	
lzh	MISSING_VISIBLE	favorites.auto.where_player_uuid_ef617232	
lzh	MISSING_VISIBLE	favorites.table	
lzh	MISSING_VISIBLE	game.auto.a_hidden_power_awakens_7620bc4d	
lzh	MISSING_VISIBLE	game.auto.backup_cfe9e6cf	
lzh	MISSING_VISIBLE	game.auto.congratulations_38fd1594	
lzh	MISSING_VISIBLE	game.auto.count_int_not_null_660eadd8	
lzh	MISSING_VISIBLE	game.auto.cursor_7fabae3f	
lzh	MISSING_VISIBLE	game.auto.dj_onalltreasurescollected_a871afdd	
lzh	MISSING_VISIBLE	game.auto.failed_to_save_treasure_coun_9d94c0cc	
lzh	MISSING_VISIBLE	game.auto.ingredients_snapshot_98cb38c3	
lzh	MISSING_VISIBLE	game.auto.inventoryclickevent_fired_8520aa1c	
lzh	MISSING_VISIBLE	game.auto.items_current_0629a198	
lzh	MISSING_VISIBLE	game.auto.k_llun_r_dj_pinu_16494877	
lzh	MISSING_VISIBLE	game.auto.merchant_view_title_daf2a73a	
lzh	ENGLISH_LIKE	ui.labels.page	&8第{page}/{total}頁&r
lzh	ENGLISH_LIKE	ui.quote.noLogs	尚無引言記錄。 SUCCESS / TIME_UP 時自動存入。
lzh	ENGLISH_LIKE	ui.menu.page.contents.savedOn	  · 於 SUCCESS / TIME_UP 時存之
lzh	JP_CJK_LIKE	outcome.notice.timeUpGameOver	時已盡矣，戲遂終。
lzh	JP_CJK_LIKE	outcome.notice.retryGuide	請更由他途，再試之。
lzh	JP_CJK_LIKE	ui.labels.tabs	&6籤:&r
lzh	JP_CJK_LIKE	ui.labels.page	&8第{page}/{total}頁&r
lzh	JP_CJK_LIKE	ui.labels.tab.all	皆
lzh	JP_CJK_LIKE	ui.labels.tab.success	成
lzh	JP_CJK_LIKE	ui.labels.tab.timeUp	時盡
lzh	JP_CJK_LIKE	ui.labels.tab.favorites	所好
lzh	JP_CJK_LIKE	ui.labels.latest	★ 新近
lzh	JP_CJK_LIKE	ui.labels.outcome.success	成
lzh	JP_CJK_LIKE	ui.labels.outcome.timeUp	時盡
lzh	JP_CJK_LIKE	ui.quote.title	格言集
lzh	JP_CJK_LIKE	ui.quote.intro.tabsTitle	分頁
lzh	JP_CJK_LIKE	ui.quote.intro.legendTitle	例解：
lzh	JP_CJK_LIKE	ui.quote.intro.storedInDb	存於MySQL資料庫：
lzh	JP_CJK_LIKE	ui.quote.intro.db.logs	proverb_logs（史錄）
lzh	JP_CJK_LIKE	ui.quote.intro.db.favorites	proverb_favorites（★ 珍愛）
lzh	JP_CJK_LIKE	ui.quote.intro.langLine	言：{lang}
lzh	JP_CJK_LIKE	ui.quote.headerRecent	近錄二十  |  言：{lang}
lzh	JP_CJK_LIKE	ui.quote.legend.success	= 完遂／成功
lzh	JP_CJK_LIKE	ui.quote.legend.timeUp	= 時盡
lzh	JP_CJK_LIKE	ui.quote.legend.favorites	= ★ 所珍引言
lzh	JP_CJK_LIKE	ui.quote.noLogs	尚無引言記錄。 SUCCESS / TIME_UP 時自動存入。
lzh	JP_CJK_LIKE	ui.quote.noQuotesInTab	此籤無引言可覽。 （或尚未存入。）\n試覽他籤。
lzh	JP_CJK_LIKE	ui.quote.no珍藏	尚無珍愛。\n右擊此書，可存 {latestLabel}。
lzh	JP_CJK_LIKE	ui.quote.tip.rightClickSave	提示：右擊此書，可存 {latestLabel}。
lzh	JP_CJK_LIKE	ui.quote.footer.dbLogs	（資料庫：proverb_logs）
lzh	JP_CJK_LIKE	ui.auto.playerscore_b91d4cd3	PlayerScore 插入失敗:
lzh	JP_CJK_LIKE	ui.auto.translation_missing_77031543	(譯文缺失:
lzh	JP_CJK_LIKE	ui.auto.translation_missing_77031543_107	(譯文缺失:
lzh	JP_CJK_LIKE	ui.auto.treasurerun_lang_config_yml__2dde4625	[TreasureRun][Lang] config.yml 無 'language:' 節。
lzh	JP_CJK_LIKE	ui.auto.click_to_select_aac1569c_76	點擊以選
lzh	JP_CJK_LIKE	ui.auto.click_to_select_aac1569c_19	點擊以選
